id,21200501,21200502,21200503,21200504,21200505,21200506,21200507,21200508,21200509,21200510,21200511,21200512,21200513,21200514,21200515,21200516,21200517,21200518,21200519,21200520,21200521,21200522,21200523,21200524,21200525,21200526,21200527,21200528,21200529,21200530,21200531,21200601,21200602,21200603,21200604,21200605,21200606,21200607,21200608,21200609,21200610,21200611,21200612,21200613,21200614,21200615,21200616,21200617,21200618,21200619,21200620,21200621,21200622,21200623,21200624,21200625,21200626,21200627,21200628,21200629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,13,31,19,20,11,21,21,41,67,43,50,62,80,103,98,103,77,80,179,177,232,231,231,191,192,202
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,9,10,15,15,39,42,62,47,41,54,88,115,130,176,213,279,284,338,380,384,445,368,350,365,423,472,504,507,511,488,412,458
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,1,0,0,6,12,8,7,16,20,25,37,29,44,48,42,60,94,75,82,91,75,84,91
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,4,30,22,61,93,117,137,96,37,88,111,112,188,195,285,301,298,365,421,453,418,367,327,393,460,436,369,407,443,332,291,345
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,36,23,60,94,180,256,127,98,186,236,219,207,224,362,444,443,451,459,515,495,514,435,578,640,576,679,660,632,497,495,453
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,9,21,36,92,143,151,140,190,73,43,120,111,122,136,168,223,279,250,284,328,359,364,358,288,285,393,364,382,376,372,276,296,284
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,45,88,69,80,76,83,98,105,144,131,139,142,258,206,301,310,325,384,372,407,380,436,454,485,554,529,511,432,395,395
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,14,13,24,27,34,54,50,47,57,45,56,88,99,119,163,154,149,194,193,203,169,168,236,227,248,236,226,224,182,172
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,10,2,9,17,32,49,36,25,51,44,44,59,78,82,99,100,116,138,159,161,188,144,127,168,244,207,169,171,173,149,158,149
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,5,4,20,21,12,13,23,22,28,43,9,34,32,41,54,74,79,85,90,74,79,88,112,131,97,111,111,112,94,113,101
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,1,11,14,17,21,27,15,40,33,64,62,56,63,70,73,95,74,55,64,90,67,66,63,61,55,67,47
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,9,10,6,9,12,18,32,43,32,52,67,75,101,130,114,150,204,229,210,251,281,225,195,190
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,10,5,2,5,2,9,7,14,31,36,41,57,57,88,68,132,167,167,212,226,242,224,193,216
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,1,5,23,10,4,11,10,12,9,12,20,26,30,37,72,49,64,42,60,74,102,89,95,103,101,110,102
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,6,13,11,23,32,58,45,28,51,56,49,99,111,112,117,109,102,141,115,160,154,115,140,142,112,105,98,110,108,130
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6,8,2,10,26,35,22,26,40,36,111,119,143,160,223,287,377,426,466,489,471,591,652,752,701,754,799,732,604,595
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,10,15,48,47,56,93,132,124,149,172,217,267,396,479,648,742,882,1029,1189,1205,1321,1218,1494,1715,1863,1910,1926,1946,1791,1559,1675
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,7,12,10,10,28,46,43,29,48,77,120,106,159,167,241,302,369,471,492,501,511,603,648,708,704,742,781,634,547,549
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,3,1,0,18,44,40,44,98,144,193,185,189,196,165,145,169
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,1,0,15,8,19,13,16,7,16,26,44,58,76,81,82,84,96,132,137,125,175,159,170,201,187,174,148,139,133
