id,21200506,21200509,21200513,21200516,21200520,21200523,21200527,21200530,21200603,21200606,21200610,21200613,21200617,21200620,21200624,21200627
0,171134.60000014154,203288.5000001841,191779.50000017197,204025.00000018225,186404.50000016397,201131.10000018016,193846.20000016707,197493.60000017556,181628.20000016066,191447.70000016913,182149.1000001571,194992.30000016888,177404.5000001565,183477.9000001642,173150.90000014426,180648.40000016397
1,340678.5999999705,376615.99999995466,373084.99999995885,386559.9999999475,363043.69999996375,377541.5999999548,376194.9999999583,369692.79999995243,358009.6999999622,367572.99999995664,355932.4999999679,371748.8999999509,356247.69999996794,353953.3999999623,352606.89999996003,350709.19999995775
2,211046.5000001676,245728.00000019296,236607.10000018976,247851.5000001981,230631.00000019223,248781.2000001965,238338.80000018585,244267.1000001937,224229.60000018423,231061.70000018383,223069.7000001822,237819.90000018934,217212.80000016987,219600.10000017562,215915.00000016968,218193.60000017728
3,192289.10000013775,214401.1000001546,203561.70000014588,216174.90000015276,198543.90000014572,219111.00000015806,205144.90000014176,213134.3000001528,193791.50000013335,204550.1000001418,192890.00000013775,208105.40000014286,191878.7000001344,196381.00000014124,190186.00000013577,194355.30000013873
4,179326.2000000664,207050.6000000748,200967.10000007498,220791.90000008116,195304.40000007424,220098.00000008103,203786.8000000699,208873.6000000796,190724.900000072,199113.7000000764,189909.4000000668,204243.20000007495,188265.40000007275,188216.70000007233,187857.10000007277,189276.70000007233
5,127302.90000002156,137277.50000002273,136954.10000002396,140658.00000002392,132255.5000000211,139602.9000000233,138189.60000002332,135219.20000002143,129917.50000002013,132573.9000000221,130903.60000001996,136614.7000000195,129609.30000002042,126099.00000002113,127718.70000002184,126754.00000002206
6,147666.5000000149,160171.70000001372,160224.30000001896,162819.70000001858,155985.70000001584,159219.1000000174,160890.10000001604,157677.10000001584,152584.50000001703,152244.30000001483,153491.1000000148,157076.0000000171,153359.60000001572,149263.60000001485,151091.6000000131,149907.70000001506
7,121224.70000001047,130744.00000001348,124598.10000001038,129575.20000001186,119131.60000001102,130621.10000001217,125226.7000000105,130552.40000001267,121560.50000001062,126670.3000000118,120504.20000000975,131213.10000001147,124311.60000000973,123731.40000001191,122780.10000001095,124201.20000001254
8,116333.80000002329,146507.60000003292,133679.30000002586,143139.40000002904,132823.3000000264,134509.20000002751,132900.90000002435,139862.80000002834,124163.30000002509,127583.40000002623,126209.00000002288,134477.9000000255,124154.20000002213,120291.60000002319,123655.40000002181,124760.20000002462
9,61479.39999999599,65560.69999999604,66339.09999999584,66584.09999999618,64761.59999999559,66443.29999999604,67287.09999999602,66062.29999999604,63503.69999999621,63527.49999999561,63820.19999999601,66922.89999999666,64624.799999996016,63025.299999996365,64579.19999999658,63422.69999999625
10,77074.49999999514,86130.50000000543,80051.39999999614,85558.60000000514,77706.39999999454,86415.00000000597,78850.099999995,89526.4000000079,75628.0999999947,78882.19999999595,76493.29999999495,81025.79999999904,75302.6999999949,75831.99999999488,74236.49999999335,77485.99999999363
11,147008.40000002037,156769.10000002309,157841.30000002374,160742.7000000245,154136.90000002203,161512.50000002456,159903.2000000218,155787.30000002228,155069.60000002277,154283.00000002066,153354.60000002247,158307.40000002342,153458.20000002126,147766.30000002042,151036.6000000209,150309.6000000219
12,167033.60000003324,174023.0000000373,173421.50000003882,177140.70000003817,169772.30000003887,176824.5000000412,174974.90000003713,173730.60000004352,168708.9000000326,168098.30000003878,172648.00000004092,171116.5000000382,170435.70000003636,161162.5000000321,168468.20000003657,164668.50000003577
13,149771.2000000018,143224.70000000185,147453.90000000238,145041.50000000195,142811.20000000193,143066.7000000016,151788.10000000187,140964.6000000018,147067.70000000153,143173.70000000228,147989.30000000185,147086.70000000217,152648.80000000223,146283.6000000026,152239.20000000243,144529.60000000257
14,154786.00000004668,176097.60000005842,177113.00000006004,177803.90000006024,172949.4000000608,175070.10000005958,174861.20000005778,173295.30000005834,167049.50000005256,171987.60000005885,168722.9000000537,176524.10000005935,168104.30000004935,164460.0000000537,163684.60000005167,163828.4000000517
15,83910.20000000058,83483.90000000027,83542.30000000045,87293.00000000134,80916.79999999951,87250.80000000178,85148.90000000085,83729.50000000064,81956.89999999997,82981.8,82697.60000000076,86114.60000000129,83327.90000000059,81972.3000000011,83213.90000000066,82671.80000000066
16,108864.30000000026,112330.70000000029,117060.20000000023,118685.30000000035,111451.29999999984,116332.20000000011,118516.70000000006,112141.29999999994,115229.20000000006,113359.70000000014,115254.90000000002,118297.09999999966,116383.5000000003,111797.1000000004,118290.59999999955,113319.99999999984
17,41289.69999999929,44066.49999999938,43289.999999999425,45060.99999999954,41911.09999999956,45217.39999999937,44080.699999999524,43755.69999999954,42662.19999999926,43683.99999999938,42530.39999999922,44629.899999999536,43649.29999999921,44457.599999999315,43332.79999999959,43817.49999999927
18,118044.90000004499,135029.0000000561,128063.00000005263,135157.80000005456,124320.30000005232,132040.40000005634,126680.30000005061,130907.00000005351,122923.60000004857,129345.60000005025,128744.5000000507,132969.80000005363,122250.50000004702,123347.60000004945,120329.80000004785,125962.10000005165
19,35448.999999998974,37996.09999999881,36341.69999999895,40374.599999998674,35488.199999999066,39629.79999999881,36757.29999999904,36405.49999999891,35378.59999999922,37587.29999999894,35981.09999999887,38574.59999999875,35924.29999999909,37232.999999998945,37999.39999999884,37598.499999998756
20,16184.400000000032,20224.19999999998,25378.599999999922,22722.199999999953,24441.49999999996,23627.79999999991,25456.999999999964,22253.9999999999,25270.899999999903,20743.39999999993,24979.59999999995,22923.699999999953,25193.399999999954,20734.69999999996,23647.299999999937,20795.89999999998
21,6299.300000000016,7724.300000000038,8694.300000000065,8098.500000000055,8595.600000000066,7954.500000000055,8605.600000000057,7255.800000000061,8493.30000000006,7569.300000000039,8631.100000000057,8064.500000000057,8604.700000000037,7732.100000000054,8533.200000000044,7932.000000000041
22,26459.59999999932,39409.79999999862,34128.39999999887,38768.89999999862,34347.29999999877,39155.09999999869,34043.29999999912,39198.59999999841,29921.49999999914,33213.499999998974,30631.89999999918,35320.8999999988,29691.399999999197,30866.09999999907,28609.8999999991,32413.39999999911
23,42119.09999999845,45776.69999999859,44510.39999999862,45769.29999999879,43031.39999999873,45304.89999999845,44615.29999999855,44384.1999999985,44200.79999999856,45635.89999999833,44770.59999999851,47192.39999999827,44484.6999999983,44075.79999999876,44058.39999999833,44504.599999998136
24,12071.900000000143,12484.500000000155,12753.600000000182,12848.3000000001,12623.200000000106,12243.80000000014,12695.400000000122,12174.400000000118,12178.500000000187,12446.40000000018,12319.400000000162,12403.900000000105,12091.800000000143,11732.00000000016,12637.70000000017,11913.300000000207
25,397058.8999999295,578380.5999998491,586276.8999998567,593758.299999859,571497.3999998618,593324.5999998512,586430.1999998514,580224.1999998529,551949.9999998634,553393.4999998556,550690.7999998676,564776.0999998661,537643.1999998738,519787.6999998815,509988.7999998816,496707.3999998863
26,182618.2000001191,220240.1000001353,205736.90000012613,217691.80000013392,202219.0000001293,215695.50000013862,203764.7000001264,217432.10000013898,196562.00000012122,207763.3000001299,195169.80000012292,213943.10000013234,192895.90000012153,196631.60000012768,190864.8000001212,199767.10000012454
27,237634.20000008214,275175.2000000697,266380.2000000858,273194.3000000731,260705.600000086,270781.7000000815,266248.900000083,272038.3000000828,258642.20000008823,263255.8000000861,259053.70000008555,270461.20000008406,256063.70000008878,253313.20000008578,252356.60000008464,251926.80000008593
28,108794.6000000142,132494.6000000198,122823.80000001776,130519.20000001874,121232.3000000178,128405.80000001821,123363.00000001657,132760.60000002067,118778.6000000163,125365.90000001766,118850.10000001836,127440.90000001846,117538.50000001607,118783.50000001614,116471.40000001721,118559.80000001754
29,27455.79999999979,33655.09999999961,31415.999999999785,33273.899999999725,31440.79999999966,33071.69999999969,31344.599999999682,34117.29999999962,29371.69999999979,30554.999999999633,29389.69999999977,31153.99999999965,29146.59999999963,28875.79999999973,29313.1999999998,29777.999999999745
