1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.194165468215942383e+00,1.194165468215942383e+00,1.193831801414489746e+00,1.193831801414489746e+00,1.194045782089233398e+00,1.193831801414489746e+00,1.194618701934814453e+00,1.194470047950744629e+00,1.194565892219543457e+00,1.194686532020568848e+00,1.194738745689392090e+00,1.194584846496582031e+00,1.194470047950744629e+00,1.194584846496582031e+00,1.194618701934814453e+00,1.194708943367004395e+00,1.194247961044311523e+00,1.194497823715209961e+00,1.194497823715209961e+00,1.194719314575195312e+00,1.194661736488342285e+00,1.194565892219543457e+00,1.194661736488342285e+00,1.194697976112365723e+00,1.194708943367004395e+00,1.194773197174072266e+00,1.194708943367004395e+00,1.194661736488342285e+00,1.194719314575195312e+00,1.194816589355468750e+00,1.194765090942382812e+00,1.194708943367004395e+00,1.194738745689392090e+00,1.194697976112365723e+00,1.194781064987182617e+00
1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192205190658569336e+00,1.192512273788452148e+00,1.192892074584960938e+00,1.192205190658569336e+00,1.192964196205139160e+00,1.192205190658569336e+00,1.192512273788452148e+00,1.193024396896362305e+00,1.192964196205139160e+00,1.192683935165405273e+00,1.193228840827941895e+00,1.193196415901184082e+00,1.193531990051269531e+00,1.193356037139892578e+00,1.193447947502136230e+00,1.193727493286132812e+00,1.193786978721618652e+00,1.193827271461486816e+00,1.193776011466979980e+00,1.193758726119995117e+00,1.193636178970336914e+00,1.193797588348388672e+00,1.193975567817687988e+00,1.193758726119995117e+00,1.193858623504638672e+00,1.193933010101318359e+00,1.193981170654296875e+00,1.194029569625854492e+00,1.194020032882690430e+00,1.194054126739501953e+00,1.193922996520996094e+00,1.193854331970214844e+00,1.193986654281616211e+00,1.193964123725891113e+00,1.193901896476745605e+00,1.194038748741149902e+00,1.193966984748840332e+00,1.193875074386596680e+00,1.193817734718322754e+00,1.193781495094299316e+00,1.193781495094299316e+00
1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.218474984169006348e+00,1.216049671173095703e+00,1.215461254119873047e+00,1.218474984169006348e+00,1.214368581771850586e+00,1.212873220443725586e+00,1.212579250335693359e+00,1.211771965026855469e+00,1.212873220443725586e+00,1.213706612586975098e+00,1.211408257484436035e+00,1.212579250335693359e+00,1.213105559349060059e+00,1.212188482284545898e+00,1.211721062660217285e+00,1.211879372596740723e+00,1.210880875587463379e+00,1.211119532585144043e+00,1.211220860481262207e+00,1.211292862892150879e+00,1.210827231407165527e+00,1.211186289787292480e+00,1.210725903511047363e+00,1.211721062660217285e+00,1.210880875587463379e+00,1.211292862892150879e+00,1.211055755615234375e+00,1.211119532585144043e+00,1.211152434349060059e+00,1.211186289787292480e+00,1.211490869522094727e+00,1.211448907852172852e+00,1.211368680000305176e+00
1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.278843164443969727e+00,1.273644447326660156e+00,1.278843164443969727e+00,1.270726561546325684e+00,1.268710851669311523e+00,1.259248256683349609e+00,1.254460573196411133e+00,1.254025220870971680e+00,1.254613995552062988e+00,1.257958531379699707e+00,1.256678223609924316e+00,1.256678223609924316e+00,1.252575516700744629e+00,1.258254289627075195e+00,1.253887772560119629e+00,1.254166364669799805e+00,1.250385642051696777e+00,1.250594615936279297e+00,1.250738978385925293e+00,1.249867916107177734e+00,1.251199126243591309e+00,1.250812768936157227e+00,1.252170443534851074e+00,1.251119494438171387e+00,1.250055789947509766e+00,1.250251054763793945e+00,1.249867916107177734e+00,1.250185012817382812e+00,1.250523924827575684e+00,1.250594615936279297e+00,1.252074122428894043e+00,1.251886606216430664e+00
1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.191910505294799805e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.192303776741027832e+00,1.191712260246276855e+00,1.191357612609863281e+00,1.191357612609863281e+00,1.192686915397644043e+00,1.192793130874633789e+00,1.192890286445617676e+00,1.192605495452880859e+00,1.193257927894592285e+00,1.193272709846496582e+00,1.193237066268920898e+00,1.193564534187316895e+00,1.193700551986694336e+00,1.193883538246154785e+00,1.193982362747192383e+00,1.194016575813293457e+00,1.193949103355407715e+00,1.194022655487060547e+00,1.194234251976013184e+00,1.194226026535034180e+00,1.194169044494628906e+00,1.194087028503417969e+00,1.193926095962524414e+00,1.193797230720520020e+00,1.193859815597534180e+00,1.193959832191467285e+00,1.193945765495300293e+00,1.193918108940124512e+00,1.193867921829223633e+00,1.193852901458740234e+00,1.193846702575683594e+00,1.193819522857666016e+00,1.193802714347839355e+00,1.193781018257141113e+00,1.193767905235290527e+00,1.193789720535278320e+00,1.193691492080688477e+00,1.193665385246276855e+00,1.193603634834289551e+00,1.193638324737548828e+00,1.193665385246276855e+00,1.193764925003051758e+00,1.193752169609069824e+00,1.193744540214538574e+00,1.193680763244628906e+00,1.193608880043029785e+00,1.193733215332031250e+00
1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.189911007881164551e+00,1.190590381622314453e+00,1.190590381622314453e+00,1.190590381622314453e+00,1.190346837043762207e+00,1.190346837043762207e+00,1.189911007881164551e+00,1.190346837043762207e+00,1.190988421440124512e+00,1.190758347511291504e+00,1.190346837043762207e+00,1.191147089004516602e+00,1.191318273544311523e+00,1.191444993019104004e+00,1.191147089004516602e+00,1.191073894500732422e+00,1.191444993019104004e+00,1.191955804824829102e+00,1.191845178604125977e+00,1.192002296447753906e+00,1.191917538642883301e+00,1.191943407058715820e+00,1.192228555679321289e+00,1.192150235176086426e+00,1.192241311073303223e+00,1.192253828048706055e+00,1.192142367362976074e+00,1.192409992218017578e+00,1.192271709442138672e+00,1.192288994789123535e+00,1.192310929298400879e+00,1.192326545715332031e+00,1.192194700241088867e+00,1.192126035690307617e+00,1.192142367362976074e+00,1.191903948783874512e+00,1.192100524902343750e+00,1.192142367362976074e+00,1.191991090774536133e+00,1.192054152488708496e+00,1.192109227180480957e+00,1.192034125328063965e+00,1.191697955131530762e+00,1.191812515258789062e+00
1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.189800620079040527e+00,1.190242528915405273e+00,1.189800620079040527e+00,1.190242528915405273e+00,1.190979957580566406e+00,1.190659999847412109e+00,1.190242528915405273e+00,1.190659999847412109e+00,1.190893292427062988e+00,1.190893292427062988e+00,1.191426396369934082e+00,1.191654920578002930e+00,1.190789341926574707e+00,1.190789341926574707e+00,1.191693544387817383e+00,1.191807508468627930e+00,1.191861748695373535e+00,1.191953778266906738e+00,1.191821694374084473e+00,1.192200660705566406e+00,1.192317605018615723e+00,1.192308664321899414e+00,1.192322015762329102e+00,1.192405104637145996e+00,1.192514181137084961e+00,1.192488789558410645e+00,1.192588567733764648e+00,1.192678928375244141e+00,1.192639350891113281e+00,1.192671775817871094e+00,1.192777872085571289e+00,1.192777872085571289e+00,1.192680716514587402e+00,1.192721366882324219e+00,1.192750692367553711e+00,1.192730784416198730e+00,1.192732334136962891e+00,1.192660570144653320e+00,1.192643284797668457e+00,1.192545652389526367e+00,1.192560434341430664e+00,1.192511439323425293e+00,1.192577123641967773e+00,1.192522287368774414e+00,1.192471027374267578e+00,1.192397832870483398e+00,1.192206501960754395e+00,1.192343354225158691e+00
1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.190220117568969727e+00,1.189776897430419922e+00,1.189776897430419922e+00,1.191034197807312012e+00,1.190467953681945801e+00,1.190872788429260254e+00,1.189776897430419922e+00,1.190467953681945801e+00,1.191255211830139160e+00,1.191156744956970215e+00,1.191099166870117188e+00,1.191337227821350098e+00,1.191373586654663086e+00,1.191523194313049316e+00,1.191594600677490234e+00,1.191693663597106934e+00,1.191789865493774414e+00,1.191373586654663086e+00,1.191727995872497559e+00,1.191744208335876465e+00,1.192046642303466797e+00,1.191869139671325684e+00,1.192012906074523926e+00,1.191966772079467773e+00,1.192077875137329102e+00,1.192244291305541992e+00,1.192278623580932617e+00,1.192305803298950195e+00,1.192331433296203613e+00,1.192228794097900391e+00,1.192249417304992676e+00,1.192323088645935059e+00,1.192234039306640625e+00,1.192392706871032715e+00,1.192347645759582520e+00,1.192212581634521484e+00,1.192363262176513672e+00,1.192381858825683594e+00,1.192399740219116211e+00,1.192283272743225098e+00,1.192190051078796387e+00,1.192195773124694824e+00
1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.190112590789794922e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.189663052558898926e+00,1.190537333488464355e+00,1.189663052558898926e+00,1.190112590789794922e+00,1.190112590789794922e+00,1.190774679183959961e+00,1.189663052558898926e+00,1.191004276275634766e+00,1.189663052558898926e+00,1.190112590789794922e+00,1.190364003181457520e+00,1.191205859184265137e+00,1.191205859184265137e+00,1.191162467002868652e+00,1.191459774971008301e+00,1.191162467002868652e+00,1.191528677940368652e+00,1.191407561302185059e+00,1.191658616065979004e+00,1.191843032836914062e+00,1.191931128501892090e+00,1.191785335540771484e+00,1.192033648490905762e+00,1.192073941230773926e+00,1.192086577415466309e+00,1.192165970802307129e+00,1.192186117172241211e+00,1.192337512969970703e+00,1.192513108253479004e+00,1.192386031150817871e+00,1.192460894584655762e+00,1.192549228668212891e+00,1.192437529563903809e+00,1.192487835884094238e+00,1.192532658576965332e+00,1.192429304122924805e+00,1.192434787750244141e+00,1.192521929740905762e+00,1.192497253417968750e+00,1.192532658576965332e+00,1.192506432533264160e+00,1.192468523979187012e+00,1.192376732826232910e+00,1.192364096641540527e+00,1.192351102828979492e+00
1.190978646278381348e+00,1.189710974693298340e+00,1.190580010414123535e+00,1.190157890319824219e+00,1.190407752990722656e+00,1.190580010414123535e+00,1.190580010414123535e+00,1.190157890319824219e+00,1.191154241561889648e+00,1.191044211387634277e+00,1.191102266311645508e+00,1.191154241561889648e+00,1.190903663635253906e+00,1.191725850105285645e+00,1.191355109214782715e+00,1.191496968269348145e+00,1.191918969154357910e+00,1.191982865333557129e+00,1.192060470581054688e+00,1.191982865333557129e+00,1.192038536071777344e+00,1.192088007926940918e+00,1.192219018936157227e+00,1.192399144172668457e+00,1.192330241203308105e+00,1.192441225051879883e+00,1.192554950714111328e+00,1.192677617073059082e+00,1.192712068557739258e+00,1.192612767219543457e+00,1.192818880081176758e+00,1.192783832550048828e+00,1.192844033241271973e+00,1.192852973937988281e+00,1.192733049392700195e+00,1.192674398422241211e+00,1.192587852478027344e+00,1.192593812942504883e+00,1.192783832550048828e+00,1.192595720291137695e+00,1.192675948143005371e+00,1.192706346511840820e+00,1.192743778228759766e+00,1.192659854888916016e+00,1.192704796791076660e+00,1.192724823951721191e+00,1.192746400833129883e+00,1.192719221115112305e+00,1.192677617073059082e+00,1.192686915397644043e+00,1.192610979080200195e+00,1.192618370056152344e+00,1.192489624023437500e+00,1.192585945129394531e+00,1.192595720291137695e+00,1.192561388015747070e+00,1.192537307739257812e+00,1.192474126815795898e+00,1.192414641380310059e+00,1.192446947097778320e+00
