id,21200506,21200509,21200513,21200516,21200520,21200523,21200527,21200530,21200603,21200606,21200610,21200613,21200617,21200620,21200624,21200627
0,286058.8000000853,315166.10000004293,308359.20000005857,318131.9000000505,297276.1000000641,316858.70000004023,309952.20000005385,312632.00000004575,289535.300000082,295442.20000006194,286969.50000008283,308188.10000004974,292851.900000068,297743.70000006515,296337.1000000634,293537.5000000677
1,99750.10000002298,116704.90000003653,106031.20000002708,114500.900000035,103000.10000002755,112284.3000000359,105737.5000000274,114365.60000003868,101504.20000002648,110206.60000003535,100690.9000000246,110736.50000003305,102287.4000000264,111399.50000003556,100441.20000002292,104059.70000002603
2,226094.70000013342,232523.0000001397,227251.6000001401,233589.40000014048,218861.20000013683,236535.50000013923,228407.30000013456,233729.7000001432,217422.90000013085,225914.10000013674,218538.4000001281,232395.50000014482,223581.70000013046,225239.40000013448,218487.8000001307,218016.70000013345
3,75322.69999999582,84003.70000000067,84707.80000000246,84724.9000000035,82270.19999999827,81860.3999999999,86474.3000000031,80028.09999999664,81962.19999999928,81159.99999999849,80951.39999999807,83624.00000000087,83105.30000000086,79486.1999999964,81585.59999999912,77030.09999999472
4,37628.69999999945,41783.5999999994,41045.499999999396,42640.69999999949,39901.8999999995,41995.89999999924,40959.09999999948,41593.49999999946,39384.999999999505,40527.79999999929,38949.799999999595,40741.09999999952,39844.19999999949,39864.69999999933,38678.499999999534,38243.2999999995
5,56210.49999999952,59786.7999999992,60063.39999999953,61395.999999999425,57970.29999999921,60580.1999999992,60336.699999999255,58724.89999999927,57342.69999999914,58074.499999999185,56461.8999999989,58676.59999999899,57787.09999999926,57118.89999999912,57175.79999999902,55487.69999999939
6,163250.5000000102,169109.30000001003,178311.00000001123,164701.70000001113,172362.2000000103,168109.90000001126,181079.90000001085,166737.80000001026,176135.20000001136,161923.00000000998,174643.00000001097,176123.2000000107,181546.5000000111,156218.00000000838,179706.50000001167,159023.00000000905
7,46573.29999999475,51366.099999994025,47161.89999999468,50594.39999999412,45967.89999999445,51903.39999999368,47792.199999994395,50702.39999999386,45697.599999994556,47870.19999999447,45389.99999999457,49416.79999999422,46731.399999994734,47095.899999994355,45867.89999999447,48139.59999999426
8,115159.50000000042,116554.1000000005,111899.90000000042,120130.80000000035,107503.60000000044,120459.70000000049,112621.60000000027,115968.2000000002,109519.00000000042,114705.00000000061,108255.10000000025,119067.90000000033,111758.40000000036,114616.90000000034,117312.90000000063,113003.50000000042
9,47841.19999999999,57920.799999999974,57552.8000000001,54838.79999999998,54627.60000000003,54698.59999999996,58216.59999999996,53599.09999999983,55896.099999999955,54180.39999999993,55244.09999999992,55119.09999999986,56363.00000000012,54151.699999999866,55891.199999999895,52273.80000000002
10,18829.10000000031,21104.299999999774,18060.40000000049,20227.999999999873,17252.000000000597,20686.799999999825,18576.200000000346,19969.6000000001,17901.50000000053,19725.00000000008,17991.600000000417,20717.599999999755,18185.200000000346,19039.600000000184,17642.900000000438,18909.800000000196
