id,21200501,21200502,21200503,21200504,21200505,21200506,21200507,21200508,21200509,21200510,21200511,21200512,21200513,21200514,21200515,21200516,21200517,21200518,21200519,21200520,21200521,21200522,21200523,21200524,21200525,21200526,21200527,21200528,21200529,21200530,21200531,21200601,21200602,21200603,21200604,21200605,21200606,21200607,21200608,21200609,21200610,21200611,21200612,21200613,21200614,21200615,21200616,21200617,21200618,21200619,21200620,21200621,21200622,21200623,21200624,21200625,21200626,21200627,21200628,21200629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,6,11,7,12,34,26,22,39,45,53,46,50,54,69,102,114,115,138,142,146,114,146,131
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,8,15,13,4,19,5,13,22,31,19,24,19,27,35,60,36,59,62,58,70,72,79,86,98,115,73,78
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,6,7,3,13,1,12,16,19,35,35,35,52,16,32,56,48,72,45,84,74,60,50,49,69
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,14,23,12,20,37,56,86,110,82,89,123,183,141,176,218,219,259,377,401,439,462,511,471,453,547,632,698,732,724,718,621,620,553
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,0,3,6,3,9,7,7,7,15,14,30,19,38,65,53,54,56,61,89,59
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,2,11,3,9,15,19,16,17,19,53,81,78,57,76,90,95,103,74
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,2,14,14,5,10,23,15,16,21,31,34,52,30,36,43,53,78,74,94,84,91,142,109,131,161,144,140,136
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,5,9,10,9,3,4,11,7,6,10,11,23,15,18,22,26,23,24,16,24,32,45,44,42,41,60,37,52
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,12,5,2,7,22,4,22,19,46,52,60,77,76,96,88,102,154,149,192,200,209,206,206,186
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,6,1,5,11,7,22,24,17,23,33,51,69,47,96,62,92,114,136,142,148,128,114,129
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,3,12,8,7,15,21,17,20,23,40,30,41,25,41,68,63,73,86,98,66,75,80
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,5,8,3,3,2,7,7,7,2,6,7,24,30,19,41,56,66,101,55,69,140,142,130,128,148,167,196,153,146
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,5,6,16,8,7,14,9,14,22,35,40,42,35,51,51,50,67,63,60,65,63,55
