id,21200501,21200502,21200503,21200504,21200505,21200506,21200507,21200508,21200509,21200510,21200511,21200512,21200513,21200514,21200515,21200516,21200517,21200518,21200519,21200520,21200521,21200522,21200523,21200524,21200525,21200526,21200527,21200528,21200529,21200530,21200531,21200601,21200602,21200603,21200604,21200605,21200606,21200607,21200608,21200609,21200610,21200611,21200612,21200613,21200614,21200615,21200616,21200617,21200618,21200619,21200620,21200621,21200622,21200623,21200624,21200625,21200626,21200627,21200628,21200629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,7,5,14,2,2,8,5,30,12,43,35,27,40,46,39,30,40,63,45,40,67,88,53,41,39
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,14,28,10,18,11,9,23,37,42,23,35,35,36,47,56,32,45,36,46,50,42,43,44,38,39,20
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,5,12,32,29,72,81,84,108,105,235,237,259,289,377,423,486,483,392,387,299,377,346,344,389,365,344,355,278,269
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,14,39,33,18,35,43,105,91,115,144,190,202,217,235,201,187,201,171,168,154,185,186,187,121,112,114
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,6,14,38,18,21,25,36,52,67,95,97,123,134,152,125,118,104,91,88,125,89,105,107,110,104,66,57
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,5,0,7,4,11,12,39,31,29,51,68,75,81,55,75,90,59,51,58,68,81,57,50,44
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,5,3,2,5,11,5,11,14,21,18,25,44,43,67,111,85,96,111,116,114,157,115,110,115,112,115,110,106,111,89,87
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,12,7,24,48,77,94,130,130,180,287,354,420,545,802,931,949,990,1039,1115,1038,907,729,737,791,743,771,735,711,632,497,513
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,10,18,19,30,61,65,62,49,86,147,164,236,314,303,364,430,495,567,487,529,440,405,548,438,498,520,539,432,323,387
